,address,long,lat,property_type,property_cost(Rmb/m^2/month),total_area(m2),number_of_units,year_built,parking_spots,volume_rate,green_rating(%),ratio
1553,中汇花园,31.044786,121.74993799999999,0,0.8,6136,300,2007,100,12,30,0.8137617588802394
3742,牡丹新村,31.159725,121.35459099999999,0,0.5,50000,231,1996,34,2,30,-0.7420507874287298
4002,鸿福新村,31.130442,121.425372,0,0.4,4500,816,1994,150,13,35,-0.20691888004551431
4003,豪嘉府邸,31.186257,121.394641,1,5.0,6541,16,1998,16,38,64,1.615736803060307
4004,秀枫翠谷,31.164590000000004,121.371177,0,0.6,150000,800,1996,57,15,30,-0.055293947261039006
4005,沪江新苑,31.182321,121.354818,0,0.5,36000,868,2000,120,12,35,-0.319987959601635
4007,苹果园(公寓),31.180182000000002,121.397327,0,1.0,70000,630,1998,125,12,46,0.05033172901377753
4008,旅专小区,31.185839,121.40343500000002,0,0.8,3500,420,1998,50,11,20,-0.10333757867353399
4011,虹梅佳苑,31.127678999999997,121.425421,0,0.7,35000,381,2004,50,17,35,-0.1460321927451979
4012,莲浦花苑,31.132375,121.40181499999998,0,1.5,100000,888,1998,150,14,50,-0.18497244540344113
4013,现代苑,31.043189,121.47337900000001,0,0.8,12000,1380,2003,670,145,40,-0.3866757075833716
4015,蓼花汀花园(公寓),31.142139,121.37011799999999,0,2.3,20000,392,2005,287,17,55,0.11963927305795248
4016,北欧丽景,31.021788,121.43743400000001,0,1.1,8665,90,2000,50,16,35,-0.374172158202011
4049,水景书香园,31.15609000000001,121.370741,0,1.2,60000,308,2007,388,16,40,0.2419623304794837
4050,富岩路328弄小区,31.037941999999997,121.37706000000001,0,0.3,20000,2042,1995,240,18,40,-0.5220611734329167
4052,嘉丽苑,31.1637,121.355974,0,0.8,27000,112,2008,80,15,30,0.31871566138230356
4055,奥塞花园,31.103672999999997,121.39777600000001,0,0.9,200000,1200,2005,360,21,40,0.022078395232232418
4056,龙柏公寓,31.188143,121.373521,0,1.0,60000,500,1995,200,2,35,-0.19831094335927535
4061,水清一村,31.120209999999997,121.38626299999999,0,1.0,44200,520,1994,100,18,30,-0.09494762899586144
4063,金美苑,31.157745000000002,121.349719,0,0.5,20000,144,1998,26,13,35,-0.3170439234652244
4065,莲花苑,31.130640999999997,121.41540400000001,0,0.5,350,450,1998,50,18,35,-0.25722726525524425
4066,红旗花苑,31.015815000000003,121.40938799999999,0,0.3,2000,650,1996,120,18,35,-0.44242683769805713
4067,莘松四村,31.110951,121.37576499999999,0,0.5,3000,597,1994,100,15,36,-0.2240433482752561
4068,源梦苑,31.118917,121.42926499999999,0,0.54,18000,600,2002,115,19,40,-0.23712642532721895
4069,欣源公寓,31.166142999999998,121.35556299999999,0,0.8,60000,186,1995,59,15,40,-0.23178421126955664
4071,世纪苑,31.137622999999998,121.413643,0,1.5,170000,1832,2002,428,22,50,-0.027261462151881573
4072,春意苑,31.134059000000004,121.392423,0,0.8,55000,320,2002,200,18,41,-0.061590561777743365
4073,星丰苑,31.133767,121.38561299999999,0,1.0,3500,1200,1999,350,2,30,-0.22724341828782516
4074,普乐二村,31.12101,121.43029299999999,0,1.0,3000,620,1998,23,2,40,-0.22807626685844543
4077,保利名苑(公寓),31.149378000000002,121.358248,0,2.0,100000,423,2004,128,93,40,-0.09208989913796267
4079,报春四村,31.126174,121.38221100000001,0,0.35,2300,230,1994,87,2,40,-0.2905242785904359
4080,和嘉公寓,31.160228999999998,121.40033600000001,0,1.0,33000,210,2003,64,15,37,0.14504479287237906
4081,东苑佳佳花园,31.132026,121.39785900000001,0,0.6,300000,696,1998,120,18,30,-0.12039621641538718
4082,金榜家园,31.045536,121.416652,0,0.9,42500,300,2006,129,18,40,-0.3981713241061973
4084,绿水家园,31.104564,121.39448300000001,0,1.0,125000,326,2005,163,22,35,-0.1458049861012596
4088,罗秀新苑,31.132929999999998,121.416719,0,0.44,14000,320,1996,35,2,30,-0.16317512049826843
4089,地铁明珠苑,31.119034999999997,121.39194099999999,0,1.5,56320,200,2001,190,256,37,-0.14325510971954905
4153,上海花园(公寓),31.141639,121.41098799999999,0,3.9,185106,126,1997,263,2,50,0.14152171751918044
4154,半岛豪门,31.141104,121.387095,1,1.6,8000,150,2007,150,57,45,-0.07253954092498695
4156,枫荷兰庭,31.152240999999997,121.36016599999999,0,1.5,11976,96,2009,96,18,35,-0.06039323902774
4158,万泰公寓,31.164406,121.354118,0,0.8,80000,426,1998,57,136,36,-0.2594898530389595
4160,惠明苑,31.151715999999997,121.353426,0,1.5,74346,103,2008,300,165,35,-0.2105002289741261
4163,莘浜路380弄小区,31.108814000000002,121.381723,0,0.5,1300,100,1995,50,15,33,-0.5443503961319186
4165,龙柏七村公寓,31.181564,121.369018,0,0.8,2000,1128,1996,200,12,35,-0.20082016460810173
4168,莘建新村,31.111493,121.380358,0,0.35,1500,100,1984,11,16,30,-0.44310676070402205
4169,莘西路122弄小区,31.108204999999998,121.381809,0,0.5,1500,60,1998,50,16,33,-0.5572009686547045
4175,环镇西路41弄小区,31.181915999999998,121.39941200000001,0,0.45,6000,192,1988,120,189,35,-0.08419497180202891
4176,莱茵春舍,31.158579,121.355248,0,1.2,8000,359,2000,62,13,40,-0.08231029198174285
4182,莘松二村,31.112861,121.377691,0,0.55,20000,597,1989,150,13,30,-0.14622916067718922
4184,龙祥嘉园(公寓),31.139308000000003,121.38975,0,1.1,100000,212,2008,120,1,50,0.07774433695578224
4187,碧春园,31.105666999999997,121.375252,0,0.8,5000,36,1997,36,12,26,-0.3521726566861636
4192,吴中路830弄小区,31.185638,121.39872700000001,0,0.4,60000,600,1990,80,18,30,-0.016369747662419873
4193,沁春园三村,31.101744,121.381736,0,1.0,242000,432,1996,120,2,38,-0.1917050864184688
4198,宝南新村(南区),31.153853,121.360413,0,1.2,40000,462,1998,16,15,30,-0.22033119710100757
4199,航华一村一街坊北小区,31.183441,121.36400900000001,0,0.4,5000,236,1995,80,14,30,-0.2540768514233112
4200,东苑世纪茗苑,31.115428,121.38411799999999,0,1.5,30000,220,2001,150,11,35,-0.10910909214797826
4202,金泰公寓,31.164554,121.366194,0,0.8,61019,600,2000,84,15,35,-0.016596317540303416
4204,颛溪七村,31.07175100000001,121.40091299999999,0,0.8,26000,530,2001,100,162,35,-0.31504040348189205
4207,金竹园,31.097732,121.39223899999999,0,0.8,25230,237,2000,150,143,40,-0.29000634715663676
4208,虹梅路2986弄小区,31.187721999999997,121.400282,0,0.7,1500,500,1985,100,12,35,-0.04797772827685745
4209,锦绣人家,31.094015000000002,121.39003000000001,0,0.52,14000,200,1999,70,15,40,-0.29992863605176195
4210,锦华公寓,31.190974,121.418038,0,1.0,40000,100,1997,20,15,27,0.018489959626571132
4211,鹤庆苑,31.020024,121.421702,0,0.6,33000,460,2001,120,143,40,-0.30943487213847437
4212,虹井小区,31.191974,121.37541100000001,0,0.6,8900,456,1995,120,18,35,-0.11771236251647937
4214,紫薇二村,31.21043,121.30408500000001,0,1.0,350000,840,2000,160,15,36,-0.3475970315032788
4217,绿野香舟,31.147387,121.364724,0,2.4,250000,243,2002,90,16,40,-0.011438580910498486
4220,虹莘新村(南区),31.134656,121.391001,0,0.6,43000,640,1999,85,2,30,-0.10864979680040242
4222,莘松七村,31.114673,121.373531,0,0.8,5000,1152,1993,300,13,40,-0.18155644364993961
4224,益文苑,31.143459999999997,121.41817900000001,0,0.8,508500,50,2002,10,2,40,-0.10640476576787179
4228,牡丹公寓,31.157072999999997,121.35673100000001,0,0.5,50000,423,1996,46,2,40,-0.17768630218425155
4230,紫藤二村,31.136692,121.417702,0,0.8,508500,260,1994,30,19,35,-0.18283496447739137
4232,永怡公寓,31.19138,121.37428700000001,0,0.8,40000,460,2002,120,18,35,-0.10467776754667117
4233,柳明公寓,31.107954,121.3743,0,1.0,25000,3340,2002,60,17,35,-0.4808985195284978
4236,龙柏三村新悦公寓,31.186688,121.375026,0,0.5,2000,72,2001,40,14,40,-0.13298634180431976
4239,明泉花园,31.163396999999996,121.358829,0,0.7,50000,364,2008,43,12,30,-0.383316595252891
4241,凯利大楼,31.1069,121.393529,0,1.4,29800,216,1998,50,27,30,-0.2596623768854553
4242,华梅花苑,31.16106,121.409706,0,0.43,39800,840,2000,180,12,30,-0.0032981587484533247
4244,华莘花园,31.160852000000002,121.348129,0,0.8,70000,346,1999,24,15,35,-0.23517304248577162
4245,华都公寓,31.190139000000002,121.3724,0,1.2,8542,456,2000,150,18,38,-0.13559479627042334
4246,古美一村,31.149471000000002,121.40804399999999,0,0.56,4500,630,1995,200,15,40,-0.11710832670474038
4247,古美七村,31.149997999999997,121.414897,0,0.8,110000,1080,1996,70,13,35,-0.07937249861394692
4248,古美三村,31.147726000000002,121.40878300000001,0,0.5,4000,243,1995,42,15,30,-0.08579521093486846
4250,君怡公寓,31.184488,121.398595,0,1.7,4000,216,1999,26,2,37,-0.1771172857652136
4252,古美四村,31.148453000000003,121.410402,0,0.6,4000,243,1998,25,2,30,-0.14394803137592369
4256,学院新村,31.152934000000002,121.370044,0,0.8,50000,184,1997,20,15,30,-0.0033939108077108197
4257,富丽公寓,31.140744,121.37110600000001,0,1.2,100000,342,1997,100,15,35,-0.11956095490543522
4258,富仕名邸(东区),31.013484000000002,121.409132,0,1.2,120000,1000,2000,250,13,40,-0.37772952052695086
4261,怡泰苑,31.092309000000004,121.409424,0,1.7,20000,99,2004,99,9,36,-0.2918341150476224
4262,平阳二村,31.14504,121.395671,0,0.8,10000,320,1997,200,13,25,-0.1637248063011849
4264,平阳三村,31.138252,121.389301,0,0.5,7200,520,1996,130,18,35,-0.16679620305484888
4272,景谷苑,31.020656,121.402977,0,0.8,33744,200,2001,160,14,35,-0.4483356295891314
4273,华丰苑,31.07357,121.402037,0,0.8,30000,480,2004,130,143,40,-0.3668189591907918
4274,汇金公寓,31.186377,121.373769,0,1.0,32000,652,2003,60,25,35,0.025158388848840547
4275,泰景苑,31.163365000000002,121.355061,0,0.8,60000,324,1997,150,15,30,-0.2368341042107335
4278,阳光乾城苑(公寓),31.160505999999998,121.37832399999999,0,1.9,57400,391,2004,200,6,40,-0.048161525812639744
4279,航华新苑,31.182852,121.356222,0,1.35,11843,87,2005,64,148,40,-0.4420167209830573
4280,君临六六公寓,31.011985,121.409976,0,1.6,7700,62,2009,150,14,35,-0.6278755245639501
4283,朱莘苑,31.129553,121.43190600000001,0,1.75,17452,300,2003,35,204,30,-0.3348649083146045
4284,华虹一公寓,31.191121999999996,121.38716699999999,0,1.0,8600,500,1998,98,14,35,-0.06563684765983725
4285,环绿公寓,31.111914000000002,121.37177,0,1.2,5500,486,2003,200,16,33,-0.4842651421551134
4286,长寿花苑,31.111421000000004,121.386316,0,0.5,8000,1120,2000,200,16,40,-0.2975276233080129
4358,富力十号,31.214756,121.323598,0,2.8,410000,393,2016,472,8,40,0.295767524674396
4360,名都城一期,31.195596999999996,121.398564,0,3.8,192000,1125,1999,300,147,60,0.24151775210239115
4362,金丰佳园,31.09944500000001,121.44008600000001,0,0.6,64144,574,2012,414,134,26,-0.3997094485184032
4364,古北大成公寓,31.194285999999998,121.410468,0,0.75,53033,570,2013,600,18,30,0.5576841646432457
4365,嘉华景苑,31.224927,121.334483,0,0.8,4375,46,2005,20,12,36,-0.448831867806149
4367,明泉璞院,31.172107,121.374472,1,4.0,64733,226,2010,11,8,35,0.2475455046103917
4372,魅力之城,31.160453000000004,121.34636100000002,0,1.75,14696,368,2004,150,12,40,0.03582692478392665
4374,航华二村一街坊,31.177595,121.35705,0,1.8,3680,260,1995,178,16,30,-0.22804914988449346
4375,水清路759弄小区,31.127744,121.384316,0,0.5,38640,560,1994,100,18,30,-0.30812028650592205
4376,红宾花苑,31.01008,121.42033799999999,0,1.2,3000,800,2000,300,13,40,-0.4890690993976075
4379,梅园邨,31.108881,121.377571,0,0.45,13000,126,2000,150,15,35,-0.3234968672839069
4380,虹光花园,31.17853,121.35128700000001,0,0.4,6000,688,1995,50,1,30,-0.34849146160667366
4381,颛卫路135弄小区,31.071531,121.405649,0,1.35,1500,36,1995,100,12,20,-0.3484503443533192
4386,航华四村一街坊,31.17618,121.361581,0,0.85,30000,560,1995,100,15,20,-0.1229703127753271
4388,东苑世纪名门一期,31.11224600000001,121.382512,0,1.5,120000,856,2002,250,186,40,0.00841144436875066
4390,东苑怡和苑,31.183867,121.399708,0,2.0,37000,546,2003,85,17,40,-0.005404230801101806
4393,朱行二村,31.127765000000004,121.42873999999999,0,0.85,20000,150,1988,120,108,45,-0.35431978776074824
4394,丽友新村,31.14599500000001,121.36618500000002,0,0.6,47000,588,1994,180,18,30,-0.5274207350298732
4395,华漕新村,31.233168,121.334181,0,0.6,500,950,2012,200,15,35,-0.3927911130576982
4396,古北新城一期,31.188603999999998,121.408698,0,1.5,210000,2137,2004,562,179,40,0.05683272897847397
4398,航华三村,31.173458,121.355752,0,0.45,3000,200,1998,200,13,32,-0.38450502903154865
4507,共康雅苑(一期南区),31.335413,121.432253,0,1.3,18000,386,2014,125,2,35,-0.409238080618906
4508,远洋7号,31.410974,121.353848,0,4.5,118861,596,2013,549,25,30,-0.3356780770303171
4509,旭辉澜悦湾,31.471413000000002,121.35593600000001,0,1.97,115865,1274,2013,936,18,35,-0.5368761763631177
4510,菊泉新城爱建顾园(西区),31.355577,121.38124099999999,0,0.8,2000,300,2005,100,13,35,-0.31721205515403555
4512,阳光迪金阁,31.354585999999998,121.405484,0,0.65,21000,23,2011,106,23,39,-0.5499672247183726
4513,华馨苑,31.366671999999998,121.43741399999999,0,1.6,58000,379,1999,187,13,40,-0.35826300731901717
4515,宝钢二村,31.411012,121.490577,0,0.5,85000,850,1985,670,12,25,-0.23874743150895003
4516,通河一村,31.342201,121.45241899999999,0,0.5,37200,630,1995,80,28,43,-0.19136718861270116
4517,通河七村,31.335757,121.45789599999999,0,0.4,43500,778,1994,130,17,25,-0.26365305763156854
4518,殷高小区,31.328899,121.49553999999999,0,0.65,29000,360,1994,120,22,30,-0.16561548609428145
4537,正荣国领,31.413760999999997,121.374995,1,4.0,112000,500,2017,500,101,50,-0.3148451282483697
4539,春江美庐(公寓),31.374446999999996,121.458316,0,2.27,122113,136,2012,691,18,40,-0.2546576870422729
4541,海淞苑,31.390741,121.506933,0,1.8,28472,294,2008,200,16,36,0.07032582715093603
4543,殷馨花苑,31.325645,121.49883700000001,0,0.6,32000,140,2007,198,2,41,-0.20321323787882473
4545,宝林新苑,31.406236,121.498876,0,0.4,36000,120,1999,50,17,24,-0.276463961789004
4548,呼玛三村,31.346938,121.447442,0,0.6,37500,560,1995,66,19,26,-0.15345671244500395
4549,海江二村,31.397195,121.50796399999999,0,0.4,34500,630,1994,300,18,35,-0.25798125298225344
4553,通河四村,31.338601,121.45272299999999,0,0.6,76000,630,1998,180,15,28,-0.1758673173636265
4554,复星花园(一期),31.291478,121.42688500000001,0,1.66,90000,660,1996,40,11,40,-0.11245218067443478
4555,屹立家园,31.332617,121.438749,0,0.55,110000,1104,2004,300,14,45,-0.17613154109397375
4556,东方丽都,31.391123999999998,121.44206299999999,0,1.86,87800,688,2006,292,109,50,-0.32283626223725664
4557,逸仙华庭,31.320636,121.488975,0,1.75,117000,1000,2006,400,205,37,0.03886124869315725
4558,圣卡洛铂庭,31.364887,121.387424,0,1.28,107000,883,2007,568,13,45,-0.39472010341645075
4583,泰禾红御(公寓),31.332627000000002,121.477294,0,3.8,146928,833,2016,833,2,36,0.1669007787603202
4585,美兰湖花园(别墅),31.412549,121.359482,1,2.2,85000,452,2012,1,8,40,-0.3535745730652203
