,room,area,price,orient,level,dec,line,linedistance,district,school,time,elevator,unknown1,unknown2,unknown3,unknown4,web
2155,"
4室2厅3卫        ",200平米,82500元/平米,南北,中层,豪华装修,8,358,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871343.htm
2156,"
2室2厅3卫        ",140平米,121071元/平米,南北,中层,精装修,10,439,卢湾,1,2007年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319946522.htm
2157,"
3室2厅2卫        ",150平米,84000元/平米,南北,中层,豪华装修,8,325,黄浦,1,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319751850.htm
2158,"
5室3厅4卫        ",300平米,108333元/平米,南北,高层,豪华装修,10,770,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319689199.htm
2159,"
3室2厅3卫        ",190平米,121053元/平米,南北,高层,豪华装修,10,439,卢湾,1,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319674001.htm
2160,"
3室2厅2卫        ",150平米,84000元/平米,南北,高层,豪华装修,9,638,黄浦,0,2010年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319946465.htm
2161,"
4室2厅3卫        ",200平米,89000元/平米,南北,中层,豪华装修,9,232,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871460.htm
2162,"
4室2厅3卫        ",200平米,98250元/平米,南北,中层,豪华装修,9,612,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319545892.htm
2163,"
3室2厅3卫        ",200平米,130300元/平米,南北,高层,豪华装修,1,247,徐汇,0,2014年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319493744.htm
2164,"
5室3厅4卫        ",300平米,86667元/平米,南北,中层,豪华装修,9,142,卢湾,1,2016年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319672929.htm
2165,"
3室2厅3卫        ",293平米,102389元/平米,南北,高层,豪华装修,13,488,卢湾,0,2016年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319479965.htm
2166,"
3室2厅2卫        ",150平米,84000元/平米,南北,中层,豪华装修,8,325,黄浦,1,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319751850.htm
2167,"
3室2厅3卫        ",190平米,121053元/平米,南北,高层,豪华装修,10,439,卢湾,1,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319674001.htm
2168,"
3室2厅3卫        ",200平米,127500元/平米,南北,中层,豪华装修,2,615,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319693829.htm
2169,"
3室2厅3卫        ",200平米,117250元/平米,南北,中层,豪华装修,11,133,徐汇,0,2015年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319791929.htm
2170,"
3室2厅3卫        ",200平米,130300元/平米,南北,高层,豪华装修,1,247,徐汇,0,2014年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319493744.htm
2171,"
1室2厅1卫        ",148平米,78378元/平米,南,中层,精装修,1,441,卢湾,0,2010年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319461934.htm
2172,"
3室2厅2卫        ",130平米,115385元/平米,南北,中层,豪华装修,8,697,黄浦,0,2014年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319546057.htm
2173,"
5室3厅4卫        ",300平米,99667元/平米,南北,中层,豪华装修,9,612,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319545931.htm
2174,"
2室2厅2卫        ",156平米,108974元/平米,南北,高层,豪华装修,9,612,黄浦,0,2016年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319751871.htm
2175,"
3室2厅2卫        ",150平米,110667元/平米,南北,中层,豪华装修,9,615,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319946393.htm
2176,"
4室2厅3卫        ",200平米,86000元/平米,南北,中层,豪华装修,9,142,卢湾,1,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871511.htm
2177,"
4室2厅3卫        ",200平米,89000元/平米,南北,中层,豪华装修,9,232,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871460.htm
2178,"
4室3厅4卫        ",300平米,117233元/平米,南北,中层,豪华装修,11,133,徐汇,0,2015年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319791796.htm
2179,"
5室3厅4卫        ",300平米,86667元/平米,南北,中层,豪华装修,9,142,卢湾,1,2016年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319672929.htm
2180,"
3室2厅2卫        ",150平米,84000元/平米,南北,高层,豪华装修,9,638,黄浦,0,2010年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319946465.htm
2181,"
4室2厅3卫        ",200平米,84000元/平米,南北,中层,豪华装修,9,200,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871392.htm
2182,"
3室2厅2卫        ",150平米,86667元/平米,南北,中层,豪华装修,13,488,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319545974.htm
2183,"
4室3厅4卫        ",200平米,93500元/平米,南北,中层,豪华装修,10,407,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319621762.htm
2184,"
4室2厅4卫        ",300平米,130300元/平米,南北,高层,豪华装修,1,247,徐汇,0,2014年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319494565.htm
2185,"
2室2厅3卫        ",140平米,121071元/平米,南北,中层,精装修,10,439,卢湾,1,2007年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319946522.htm
2186,"
4室2厅3卫        ",200平米,98250元/平米,南北,中层,豪华装修,9,612,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319545892.htm
2187,"
4室2厅3卫        ",200平米,82500元/平米,南北,中层,豪华装修,8,358,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871343.htm
2188,"
3室2厅3卫        ",180平米,90278元/平米,南北,中层,豪华装修,10,407,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319672742.htm
2189,"
4室2厅3卫        ",200平米,112500元/平米,南北,高层,豪华装修,10,770,卢湾,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319687614.htm
2190,"
2室2厅2卫        ",110平米,104545元/平米,南,中层,豪华装修,9,615,黄浦,0,2013年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319871559.htm
2191,"
2室1厅1卫        ",72平米,38889元/平米,南,中层,精装修,1,928,闵行,0,1998年,无 ,个人产权,普通住宅,平层,砖楼,http://esf.sh.fang.com/chushou/3_316971117.htm
2192,"
2室2厅1卫        ",106.66平米,53253元/平米,南北,中层,简装修,1,835,闵行,0,2005年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317965434.htm
2193,"
2室2厅1卫        ",116.7平米,47986元/平米,南北,中层,精装修,1,520,闵行,0,2000年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_319897036.htm
2194,"
3室1厅1卫        ",91平米,37912元/平米,南,中层,精装修,1,928,闵行,0,1994年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_317293606.htm
2195,"
4室2厅2卫        ",165.66平米,28975元/平米,南北,中层,中装修,1,667,闵行,0,1996年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318171118.htm
2196,"
3室2厅2卫        ",178.66平米,41979元/平米,南北,高层,精装修,1,520,闵行,0,2004年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_318434865.htm
2197,"
2室2厅1卫        ",88.8平米,43694元/平米,南北,高层,精装修,1,1076,闵行,0,2002年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319344489.htm
2198,"
3室2厅2卫        ",110.88平米,43741元/平米,南北,中层,精装修,1,597,闵行,0,2002年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318180718.htm
2199,"
2室2厅1卫        ",110.11平米,41322元/平米,南北,高层,精装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319426367.htm
2200,"
3室2厅2卫        ",128.65平米,51302元/平米,南北,高层,豪华装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319237073.htm
2201,"
3室2厅2卫        ",129.88平米,51278元/平米,南北,低层,精装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318901485.htm
2202,"
2室1厅1卫        ",65.6平米,42683元/平米,南北,中层,简装修,1,928,闵行,0,1994年,有 ,个人产权,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_317442346.htm
2203,"
2室2厅1卫        ",112平米,43304元/平米,南北,高层,精装修,1,327,闵行,0,2003年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318109816.htm
2204,"
1室1厅1卫        ",50.86平米,43256元/平米,南北,中层,精装修,1,928,闵行,0,1994年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319663847.htm
2205,"
2室2厅1卫        ",102平米,47059元/平米,南北,低层,精装修,0,0,闵行,0,2005年,有 ,个人产权,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_316694796.htm
2206,"
2室1厅1卫        ",72平米,38889元/平米,南,中层,精装修,1,928,闵行,0,1998年,无 ,个人产权,普通住宅,平层,砖楼,http://esf.sh.fang.com/chushou/3_316971117.htm
2207,"
3室2厅2卫        ",136.11平米,50547元/平米,南北,高层,精装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319787482.htm
2208,"
2室1厅1卫        ",85平米,41176元/平米,南北,高层,精装修,1,327,闵行,0,2003年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318095159.htm
2209,"
3室2厅2卫        ",109平米,45872元/平米,南北,高层,精装修,1,327,闵行,0,2003年,有 ,个人产权,普通住宅,复式,平房,http://esf.sh.fang.com/chushou/3_316976383.htm
2210,"
3室2厅2卫        ",136.88平米,41496元/平米,南北,高层,精装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319476622.htm
2211,"
2室2厅1卫        ",82.6平米,42373元/平米,南北,中层,精装修,1,1076,闵行,0,2001年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319603285.htm
2212,"
2室2厅1卫        ",81平米,35802元/平米,南北,中层,精装修,1,941,闵行,0,1994年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317690639.htm
2213,"
2室2厅2卫        ",118.12平米,42330元/平米,南北,中层,精装修,1,566,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319104695.htm
2214,"
2室1厅1卫        ",62.65平米,39904元/平米,南北,高层,精装修,1,928,闵行,0,1994年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_317229108.htm
2215,"
4室2厅2卫        ",165.66平米,28975元/平米,南北,中层,中装修,1,667,闵行,0,1996年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318171118.htm
2216,"
3室2厅2卫        ",139.99平米,47146元/平米,南北,高层,精装修,1,520,闵行,0,2002年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319288829.htm
2217,"
4室2厅2卫        ",164.88平米,47307元/平米,南北,低层,精装修,1,520,闵行,0,2000年,有 ,商品房,普通住宅,复式,钢混,http://esf.sh.fang.com/chushou/3_319484552.htm
2218,"
2室2厅1卫        ",116.7平米,47986元/平米,南北,中层,精装修,1,520,闵行,0,2000年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_319897036.htm
2219,"
2室2厅1卫        ",72平米,42361元/平米,南,低层,精装修,1,941,闵行,0,1994年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317690558.htm
2220,"
3室2厅1卫        ",118.88平米,46265元/平米,南北,高层,精装修,1,566,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319245520.htm
2221,"
6室3厅3卫        ",286平米,44755元/平米,南北,高层,精装修,1,520,闵行,0,2002年,有 ,商品房,普通住宅,复式,钢混,http://esf.sh.fang.com/chushou/3_317629271.htm
2222,"
2室1厅1卫        ",76.22平米,47232元/平米,南北,中层,精装修,1,1095,闵行,0,1999年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318876097.htm
2223,"
2室1厅1卫        ",72.3平米,41494元/平米,南北,中层,精装修,0,0,闵行,0,1998年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318590131.htm
2224,"
1室2厅1卫        ",67.89平米,37561元/平米,南北,中层,精装修,1,667,闵行,0,1996年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317962899.htm
2225,"
2室1厅1卫        ",85.14平米,42988元/平米,南北,中层,中装修,1,1076,闵行,0,2001年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318907578.htm
2226,"
3室2厅2卫        ",178.66平米,41979元/平米,南北,高层,精装修,1,520,闵行,0,2004年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_318434865.htm
2227,"
3室2厅2卫        ",129.88平米,51278元/平米,南北,低层,精装修,1,327,闵行,0,2003年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318901485.htm
2228,"
2室1厅1卫        ",72.3平米,41494元/平米,南北,中层,精装修,0,0,闵行,0,1998年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318590131.htm
2229,"
2室2厅1卫        ",72平米,42361元/平米,南,低层,精装修,1,941,闵行,0,1994年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_317690558.htm
2230,"
4室2厅2卫        ",164.88平米,47307元/平米,南北,低层,精装修,1,520,闵行,0,2000年,有 ,商品房,普通住宅,复式,钢混,http://esf.sh.fang.com/chushou/3_319484552.htm
2231,"
3室2厅2卫        ",139.67平米,55846元/平米,南北,中层,精装修,1,520,闵行,0,2002年,有 ,商品房,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_317140723.htm
2232,"
5室2厅3卫        ",178.66平米,55301元/平米,南北,高层,精装修,1,520,闵行,0,2000年,有 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319117977.htm
2233,"
2室1厅1卫        ",65.6平米,42683元/平米,南北,中层,简装修,1,928,闵行,0,1994年,有 ,个人产权,普通住宅,平层,平房,http://esf.sh.fang.com/chushou/3_317442346.htm
2234,"
3室1厅1卫        ",88.15平米,57289元/平米,南,中层,简装修,0,0,浦东,0,2013年,有 ,个人产权,普通住宅,板楼,"
                                2018-04-13
                        ",http://esf.sh.fang.com/chushou/3_319951197.htm
2235,"
1室1厅1卫        ",39.46平米,63862元/平米,南,中层,精装修,8,444,虹口,1,1976年,无 ,商品房,"
                                2018-04-11
                        ",55861元/平米,↑1.2%,http://esf.sh.fang.com/chushou/3_319794603.htm
2236,"
2室1厅1卫        ",74.07平米,55353元/平米,南,高层,精装修,0,0,浦东,0,2004年,有 ,商品房,普通住宅,板楼,"
                                2018-04-13
                        ",http://esf.sh.fang.com/chushou/3_319951228.htm
2237,"
3室2厅1卫        ",85平米,64706元/平米,南北,高层,豪华装修,11,376,浦东,0,2017年,有 ,商品房,普通住宅,"
                                2018-04-06
                        ",62812元/平米,http://esf.sh.fang.com/chushou/3_319513326.htm
2238,"
3室2厅1卫        ",97平米,69072元/平米,南北,高层,精装修,11,743,浦东,0,2006年,有 ,个人产权,普通住宅,"
                                2018-04-11
                        ",56958元/平米,http://esf.sh.fang.com/chushou/3_319799875.htm
2239,"
2室2厅1卫        ",72平米,61111元/平米,南北,中层,精装修,3,228,虹口,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319805749.htm
